FILE,ID,NAME,TEXT,ROLE,HATE,split
B,201 | 202,SupportoVittima2," No he never will, I trust him and I know him very well. He would never do anything to his friends",victim_support,no,train_eval
B,203,SupportoBullo1,But he ratted out his classmates...,bully_support,no,train_eval
B,204,SupportoVittima2,Yes ‘cos you made fun of him,victim_support,no,train_eval
B,205,SupportoBullo1,You too,bully_support,no,train_eval
B,206,SupportoVittima2,I . . . . never,victim_support,no,train_eval
B,207,SupportoBullo1," Yes, you were teasing him",bully_support,no,train_eval
B,208,SupportoVittima2,come on,victim_support,no,train_eval
B,209,SupportoBullo1,Last year,bully_support,no,train_eval
B,210,SupportoVittima2,😂 sure,victim_support,no,train_eval
B,211,SupportoBullo1,go laugh somewhere else,bully_support,no,train_eval
B,212,SupportoBullo2," Oh really, you know him very well? So why in class no one considers him and now you get it in your head that he is one of your best friends ? ! Doing so makes you feel stronger ? More charitable? Remember though that you are defending a person who ratted about stupid shit that didn't concern him, so be careful ‘cos that is his true nature",bully_support,yes,train_eval
B,213 | 214,SupportoBullo1,Indeed SupportoVittima2 you know that Vittima spread the word that you get bad grades in English,bully_support,yes,train_eval
B,215 | 216,Vittima," I didn't snitch, I just told the teacher the truth because I don't think it's appropriate to bring cigarettes to school. That's it",victim,no,train_eval
B,217,SupportoBullo1,Shut up!,bully_support,yes,train_eval
B,218,Vittima," Your insults hurt me, but anyway we won't see each other next year.",victim,no,train_eval
B,219,SupportoVittima2,Lucky you who don't see it,victim_support,no,train_eval
B,220,SupportoBullo1,Shut up!,bully_support,yes,train_eval
B,221 | 222,SupportoVittima2,You are venting 😂,victim_support,no,train_eval
B,223 | 224,SupportoBullo1,What are you laughing at? Has someone asked you?,bully_support,yes,train_eval
B,225,SupportoVittima2,Ooooo you don't have to tell me when to laugh,victim_support,no,train_eval
B,226 | 227,SupportoBullo1,Shut up! Shut up mister (Not enough),bully_support,yes,train_eval
B,228,SupportoBullo2," It's none of your business, you should have kept quiet, why do you care if we bring cigarettes? ! Maybe you are just jealous ‘cos we are popular and you are not, and then you get us in trouble just for this, ‘cos you feel excluded and, anyway, there was also a cigarette for you if you wanted",bully_support,yes,train_eval
B,229,SupportoVittima2," Well, if you didn't smoke, nothing would have happened.",victim_support,no,train_eval
B,230,SupportoVittima1," Yeah, smoking is bad for your health and at school... Well done Vittima, hopefully they understand that you did the right thing",victim_support,no,train_eval
B,231,SupportoVittima2,Yep,victim_support,no,train_eval
B,232,Vittima," Thank you very much, you are true friends",victim,no,train_eval
B,233 | 234,SupportoVittima2,"Thanks  Don't listen to those bullies, they are just jealous",victim_support,no,train_eval
B,235 | 236 | 237,SupportoBullo2," No my dear, he didn't do the right thing, you know? ! If he ratted you out for something you did, would you be happy ? ! I don't think so  We haven’t smoked at all, we have only brought them, what do you know!   of whom? ! Of that guy? ! do me a favor, I don't need a loser like him!",bully_support,yes,train_eval
B,238,SupportoBullo1,Yep,bully_support,no,train_eval
B,0 | 1 | 2,Bullo1,Well said ! ! ! You know you are very good at being a spy,bully,yes,train_eval
B,3,SupportoBullo2," Exactly, snitch!",bully_support,yes,train_eval
B,4 | 5,SupportoVittima1," Look, he was right to tell the teacher everything. No smoking!",victim_support,no,train_eval
B,6 | 7,Bullo1,Ok but it's our business Ok ?,bully,no,train_eval
B,8,SupportoVittima2,He did what he had to do,victim_support,no,train_eval
B,9,SupportoBullo2," Come on now, you too",bully_support,no,train_eval
B,10,SupportoVittima2,She was right to tell the teacher everything.,victim_support,no,train_eval
B,11,SupportoVittima1,I would have done it too! He did the right thing!,victim_support,no,train_eval
B,12,Bullo1," Get out of the way, that one doesn't do anything but pester",bully,yes,train_eval
B,13,SupportoBullo2," That's right it's none of your business, snitches",bully_support,yes,train_eval
B,14,SupportoVittima1,You shut up,victim_support,yes,train_eval
B,15,SupportoVittima2,Leave him alone.,victim_support,no,train_eval
B,16,SupportoVittima1,You are talking,victim_support,no,train_eval
B,17,Bullo1,Don't tell my friend to shut up,bully,no,train_eval
B,18,SupportoVittima1,Exactly,victim_support,no,train_eval
B,19,Bullo1,Otherwise,bully,no,train_eval
B,20 | 21,SupportoVittima1,I do whatever the hell I want !,victim_support,no,train_eval
B,22,Bullo1,Hahahaa,bully,no,train_eval
B,23,SupportoVittima2,She must shut up,victim_support,yes,train_eval
B,24 | 25,Bullo1,"You  Geez,  shut up",bully,yes,train_eval
B,26,SupportoBullo2,You only know how to snitch ‘cos you are the teacher’s pet who snitches,bully_support,yes,train_eval
B,27,SupportoVittima1,Bullo1 nobody told you to talk,victim_support,yes,train_eval
B,28 | 29,Bullo1,Come one But it is his business and mine,bully,no,train_eval
B,30,SupportoVittima1,At least we do not risk staying back a year. . .,victim_support,no,train_eval
B,31,SupportoVittima2,The only one who needs to shut up here is him .,victim_support,yes,train_eval
B,32,Bullo1,Learn to write first,bully,no,train_eval
B,33 | 34,SupportoVittima2,Don't be a smartass. Leave Vittima alone,victim_support,no,train_eval
B,35,Bullo1,Ooo poor thing,bully,yes,train_eval
B,36,SupportoVittima2,Leave him alone!,victim_support,no,train_eval
B,37 | 38,Bullo1,The peace fairy must come To defend him,bully,no,train_eval
B,39,SupportoBullo2,shut up . . . you are being smartasses,bully_support,yes,train_eval
B,40 | 41 | 42,SupportoVittima2,Shut the hell up you loser junkies You only know how to smoke. You cannot do anything else,victim_support,yes,train_eval
B,43,Bullo1,Ask your sister if I can't do anything else,bully,yes,train_eval
B,44,SupportoBullo1,you only talk when you don't need to!,bully_support,yes,train_eval
B,45,SupportoBullo2," Shut up you, teacher's pet",bully_support,yes,train_eval
B,46,SupportoVittima2,I ask,victim_support,no,train_eval
B,47,SupportoVittima1,You are the ones who look like idiots!,victim_support,yes,train_eval
B,48,Bullo1,Go,bully,no,train_eval
B,49,SupportoVittima2,I speak whenever I want to,victim_support,no,train_eval
B,51,Bullo1," yes, we’ll do it this time but you are idiots  no matter what",bully,yes,train_eval
B,52,SupportoBullo1,Exactly,bully_support,no,train_eval
B,53,SupportoBullo2,great,bully_support,no,train_eval
B,54,SupportoVittima1,We'll get pass the year and you won't!,victim_support,no,train_eval
B,55,SupportoVittima2,I took everything after you 🤷,victim_support,no,train_eval
B,56,SupportoBullo1,Who tells you that?,bully_support,no,train_eval
B,57,SupportoVittima2,I study,victim_support,no,train_eval
B,58,Bullo1," Shit, if you took after me you wouldn't be here.",bully,no,train_eval
B,59,SupportoVittima2,*study,victim_support,no,train_eval
B,60,SupportoBullo2," Exactly, so shut up",bully_support,yes,train_eval
B,61 | 62,SupportoVittima2,I'm in better shape than you honey He opened his eyes. 🤷,victim_support,no,train_eval
B,63,Bullo1,I'll slap your face,bully,yes,train_eval
B,64,SupportoBullo1," Sure, study so that you learn how to write",bully_support,no,train_eval
B,65,SupportoVittima1," But do you think that if classmates bring cigarettes to school they are rewarded? Consistency, little girl",victim_support,yes,train_eval
B,66,Bullo1,You look like a man,bully,no,train_eval
B,67,SupportoVittima2,But you are a man,victim_support,no,train_eval
B,68,Bullo1,I know,bully,no,train_eval
B,69,SupportoBullo1,Yes indeed he is,bully_support,no,train_eval
B,70,Bullo1,That's why you were born,bully,no,train_eval
B,71,SupportoVittima2,You are just kids,victim_support,no,train_eval
B,72,Bullo1,He spoke,bully,no,train_eval
B,74,SupportoBullo1,But you suck!,bully_support,yes,train_eval
B,75,SupportoBullo2," So are you...you're more of a child than any of us, KID.",bully_support,yes,train_eval
B,76 | 77 | 78,SupportoVittima2,Not like you You are a kid *you,victim_support,yes,train_eval
B,79,Bullo1,"  if you look at yourself in the mirror, you  would  be disgusted, but after a while you get used to it and will laugh about it",bully,no,train_eval
B,80,SupportoBullo2,Learn to write first thanks,bully_support,yes,train_eval
B,81 | 82,SupportoVittima2,The one who breaks the mirrors is talking Said the one who can't even defend herself . . .,victim_support,yes,train_eval
B,83 | 84,Bullo1,Not to see you Yes,bully,no,train_eval
B,85 | 86,SupportoVittima2,Leave Vittima alone. He did the right thing.,victim_support,no,train_eval
B,87,SupportoBullo2," Come on, shut up you idiots",bully_support,yes,train_eval
B,88 | 89,SupportoVittima2,Idiots? Shut your mouth.,victim_support,yes,train_eval
B,90,Bullo1," We will deal with it later, because I do have a special life",bully,yes,train_eval
B,91,SupportoVittima2,Sorry to waste your time Junkie.,victim_support,yes,train_eval
B,92,SupportoBullo2," You're a junkie, okay? ?",bully_support,yes,train_eval
B,93,SupportoVittima2,I don't smoke sorry,victim_support,no,train_eval
B,94,SupportoBullo2," Shut up you idiot, you only care about the school you are all day in front of the books NERD",bully_support,yes,train_eval
B,95,Bullo1,I'll stick my teeth so far down your throat that you'll have to use a toothbrush through your ass to pull them out.,bully,yes,train_eval
B,96 | 97 | 98,SupportoVittima2,I am superior to you. I don't waste time smoking How scary . . 😂 You just make me laugh,victim_support,no,train_eval
B,99 | 100,SupportoBullo1,😂 😂 Nerd! !,bully_support,yes,train_eval
B,101,SupportoVittima2,Shut up,victim_support,yes,train_eval
B,102,SupportoBullo2,Shut up you idiot,bully_support,yes,train_eval
B,103 | 104,SupportoVittima2,You are f***ing bullies. That's it,victim_support,yes,train_eval
B,105,Bullo1," Oooh sorry, I used  too nasty words, the kids will be traumatized",bully,yes,train_eval
B,106,SupportoBullo1," 😂 you are afraid, aren’t you?",bully_support,no,train_eval
B,107 | 108,SupportoVittima2,Ahah you are not funny. Fearless boy,victim_support,yes,train_eval
B,109 | 110,SupportoBullo1,Plucked turkey Turkey,bully_support,yes,train_eval
B,111,Bullo1," In fact, your mom's jokes are hilarious",bully,yes,train_eval
B,112,SupportoVittima2,Fried hen,victim_support,yes,train_eval
B,113,Bullo1,⚫ your face after I put my hands on you,bully,yes,train_eval
B,114,SupportoBullo2,And you are a f***ing nerd that's all 💩 🤓,bully_support,yes,train_eval
B,115 | 116,SupportoVittima2,I'm shitting myself look ahahaha Better a bucket than shit 🤷,victim_support,no,train_eval
B,117,SupportoBullo1," Yes, but she told you both",bully_support,no,train_eval
B,118,Bullo1,I thought you shit in your mouth because you're so ugly.,bully,yes,train_eval
B,119,SupportoBullo2," Shut up, every time you touch me you make me dirty.",bully_support,yes,train_eval
B,120,SupportoVittima2,I’ll shit in your mouth you piece of trash,victim_support,yes,train_eval
B,121,SupportoBullo2,You are a dud,bully_support,no,train_eval
B,122,SupportoBullo1,Better to be a dud than a geek,bully_support,yes,train_eval
B,123,SupportoVittima2,I don't think so,victim_support,no,train_eval
B,124,SupportoBullo1,I think so,bully_support,no,train_eval
B,125,Bullo1," Come on guys, poor kids",bully,yes,train_eval
B,126,SupportoBullo2,I think so too,bully_support,no,train_eval
B,127,SupportoBullo1,😂 😂,bully_support,no,train_eval
B,128,SupportoVittima2,You don't know anything . You risk the year for smoking . .,victim_support,no,train_eval
B,129,SupportoBullo1,🤓,bully_support,no,train_eval
B,130,SupportoVittima2,You make me laugh I swear,victim_support,no,train_eval
B,131,SupportoBullo1,you too,bully_support,no,train_eval
B,132,Bullo1,Yes ok but you only have these words in your dictionary,bully,no,train_eval
B,133 | 134 | 135,SupportoVittima2,Learn how to write. we will talk about it Who knows 🤷,victim_support,no,train_eval
B,136,Bullo1," Yes, come on, I'm busy",bully,no,train_eval
B,137,SupportoVittima2,Go smoke,victim_support,yes,train_eval
B,138 | 139,SupportoBullo1,Of course! ! Always,bully_support,no,train_eval
B,140,SupportoBullo2," shut up, at least he's doing something, not like you who are studying all day long.",bully_support,yes,train_eval
B,141 | 142 | 143 | 144 | 145,SupportoVittima2,Go ahead Don't leave him alone Oh he cries *he cries Better to study than to ruin one’s life!,victim_support,no,train_eval
B,146,SupportoBullo1,How nice,bully_support,yes,train_eval
B,147,SupportoVittima2,Like you honey!,victim_support,no,train_eval
B,148,SupportoBullo1,You sound like a broken tape recorder ! !,bully_support,yes,train_eval
B,149 | 150,SupportoVittima2,You are as nice as corns under the feet. And as useless as the finished toilet paper rolls,victim_support,yes,train_eval
B,151,SupportoBullo1,And you as a funny on the hand,bully_support,yes,train_eval
B,152,SupportoVittima2,Sorry to bother you,victim_support,yes,train_eval
B,153,SupportoBullo1,Are you done copying jokes from the internet! !,bully_support,no,train_eval
B,154 | 155,SupportoVittima2,It was not in my will 😂 I don't copy them from the internet,victim_support,no,train_eval
B,156,SupportoBullo1,Sure,bully_support,no,train_eval
B,157,SupportoVittima2,You are  copied from the internet,victim_support,no,train_eval
B,158,Bullo1," Yes I am a junkie and, in fact, I am addicted to your mother",bully,yes,train_eval
B,160,SupportoBullo1,😂 😂that's funny,bully_support,no,train_eval
B,161,Bullo1," Yes, your mother gets down on her knees then reaches up with her hands to grab my balls",bully,yes,train_eval
B,162 | 163,SupportoVittima2,"The ones you don't have  The guts, honey",victim_support,no,train_eval
B,164,SupportoBullo1,What do you know,bully_support,no,train_eval
B,165,SupportoVittima2,Just ask your mom.,victim_support,yes,train_eval
B,166,SupportoBullo1," However, the fact remains that Vittima is a snitch.",bully_support,yes,train_eval
B,167 | 168 | 169 | 170,SupportoVittima2,It is not! Leave him alone . He did the right thing You deserved it,victim_support,no,train_eval
B,171 | 172,Vittima,But what do you want from me? I just said what I saw. I don't want to be the one who pays for the things others do ! ! ! !,victim,no,train_eval
B,173,SupportoVittima2,Exactly,victim_support,no,train_eval
B,174,SupportoVittima1," In fact, don't pester, junkies. . .",victim_support,yes,train_eval
B,175,SupportoBullo1,shut up nerds / trash,bully_support,yes,train_eval
B,176,SupportoVittima2,Shut your mouth turkey,victim_support,yes,train_eval
B,177,SupportoBullo1,I am a female (girl) 🤓 🤓,bully_support,no,train_eval
B,178,SupportoVittima2,Turkey,victim_support,yes,train_eval
B,179,SupportoBullo1,You study so much and you don't even know the difference between males and females ! !,bully_support,yes,train_eval
B,180,SupportoVittima2,Shut your mouth.,victim_support,yes,train_eval
B,181,SupportoVittima1," Enough guys! He felt morally like doing what he did, and that was it.",victim_support,no,train_eval
B,182,SupportoVittima2,That's right,victim_support,no,train_eval
B,183,SupportoVittima1,Morally obliged *,victim_support,no,train_eval
B,184,SupportoBullo1,Shut up!,bully_support,yes,train_eval
B,186 | 187,Bullo1," Guys, if you interfere, too bad for YOU because I’ll beat you and him too, so..  This wide choice of spreading is like your life, i.e. useless",bully,yes,train_eval
B,188 | 189,SupportoBullo1,And we are with him So we are three against three baboons,bully_support,yes,train_eval
B,190,SupportoVittima2,You're the baboon,victim_support,no,train_eval
B,191 | 192 | 193,Bullo1,you are just kids Or rather the reflection in the  mirror grow up,bully,yes,train_eval
B,194,SupportoVittima2,Shut your mouth.,victim_support,yes,train_eval
B,195,Bullo1,Otherwise?,bully,no,train_eval
B,196 | 197,SupportoVittima2,If you have any problem come and tell me You don't scare me,victim_support,no,train_eval
B,198,SupportoBullo1,We will see on Thursday at school,bully_support,yes,train_eval
B,199 | 200,SupportoVittima2,Perfect. If you have problems come and tell me. Don't hide behind a screen,victim_support,no,train_eval
B,201,Vittima," I don't understand you, you would have done the same.",victim,no,train_eval
B,202,Bullo1,What we do is  our own business but you made a mistake and there will be some bad consequences,bully,yes,train_eval
B,203,Vittima,Are you threatening me?,victim,no,train_eval
B,204 | 205,Bullo1,No I'm just saying there will be consequences,bully,yes,train_eval
B,206,SupportoVittima2,Listen to him,victim_support,no,train_eval
B,207 | 208,Vittima,I get the picture. I'm going to eat and try to come back later to see if anyone has calmed down !,victim,no,train_eval
B,209 | 210,SupportoVittima2,Hopefully. I can't stand them anymore.,victim_support,no,train_eval
B,211,SupportoBullo1,We can't stand you anymore either,bully_support,yes,train_eval
B,212,Bullo1,"  Don’t worry, from tomorrow they will not bother us anymore",bully,yes,train_eval
B,213 | 214,SupportoVittima1," shut up, no one called you Wait and hope",victim_support,yes,train_eval
B,215,SupportoVittima2,Just pray he doesn't see you in class,victim_support,yes,train_eval
B,216,Bullo1,Ah,bully,no,train_eval
B,217,SupportoBullo1," Ah, if not?",bully_support,no,train_eval
B,218 | 219,Bullo1,You make me laugh Especially when I look at your face,bully,yes,train_eval
B,220 | 221,SupportoVittima2,Shut your mouth Bullo1 You don't scare me,victim_support,yes,train_eval
B,222,Bullo1,At first I was scared to see you but then I got used to it.,bully,no,train_eval
B,223,SupportoVittima2,Shut up monkey,victim_support,yes,train_eval
B,224,Bullo1,Woof woof,bully,no,train_eval
B,225,SupportoVittima2,Woof-woof does your mom,victim_support,yes,train_eval
B,226,Bullo1," You know, I don't know how to bark to make myself understood.",bully,no,train_eval
B,227,SupportoBullo1,😂 🤓 just make people laugh.,bully_support,no,train_eval
B,228,SupportoVittima1,Better to make people laugh than to terrify them with your face,victim_support,no,train_eval
B,229,SupportoBullo1,Hahaha too bad our face has a mirror in front of it!,bully_support,no,train_eval
B,230,SupportoVittima2," He does not have a mirror. Because as soon as you look in the mirror, it breaks.",victim_support,yes,train_eval
B,231,Bullo1,you don't have anything else to do except pestering us,bully,no,train_eval
B,232,SupportoVittima2,You're the one who started writing . .,victim_support,no,train_eval
B,233,Bullo1,And,bully,no,train_eval
B,234,SupportoVittima1,You're the one who started pestering. . . where did your consistency go?,victim_support,no,train_eval
B,235,SupportoVittima2,He is not consistent,victim_support,no,train_eval
B,236,SupportoVittima1,Yep,victim_support,no,train_eval
B,237,SupportoBullo1," Anyway, Vittima is really an ignorant because he does not know what will happen to him tomorrow",bully_support,yes,train_eval
B,238,SupportoVittima1,if you don't even know his name for god’s sake,victim_support,no,train_eval
B,239 | 240,SupportoVittima2,Exact His name is Vittima,victim_support,no,train_eval
B,241,SupportoBullo1,Sorry if the translator corrects the names! !,bully_support,no,train_eval
B,242,SupportoVittima1,tomorrow you won’t do anything to Vittima,victim_support,no,train_eval
B,243,SupportoBullo1,Let's see . . . .,bully_support,yes,train_eval
B,244,SupportoVittima2,If you try to touch him I'll take care of it.,victim_support,yes,train_eval
B,245,SupportoVittima1," You already risk flunking school, do you want to get into trouble again",victim_support,no,train_eval
B,246,SupportoVittima2,Exactly,victim_support,no,train_eval
B,247 | 248,SupportoVittima1,"You have no guts to do it  You’re all talk, no action",victim_support,yes,train_eval
B,249 | 250,SupportoVittima2,You have no guts Easy to talk from behind a screen,victim_support,yes,train_eval
B,251,SupportoBullo1,Ok  we will see tomorrow then,bully_support,yes,train_eval
B,252,SupportoVittima1,Yep,victim_support,no,train_eval
B,253,SupportoVittima2,See you tomorrow,victim_support,yes,train_eval
B,254,SupportoVittima1,And what are you going to do about it ?,victim_support,no,train_eval
B,255,SupportoVittima2,I really want to see what you do ahahahahahah,victim_support,yes,train_eval
B,256,SupportoBullo1,Surprise . . .,bully_support,no,train_eval
B,257 | 258,Bullo1,Playing soccer And play,bully,no,train_eval
B,259,SupportoVittima2,I’ll play soccer with your head if you don't leave him alone.,victim_support,yes,train_eval
B,261,Bullo1," I know you do it. you took after your mother if you play like she does  when dressed, imagine afterwards",bully,yes,train_eval
B,262,SupportoBullo1,I wouldn't say that,bully_support,no,train_eval
B,263,Bullo1,If one is bigger I don’t think so,bully,no,train_eval
B,264,SupportoBullo1," Exactly, and especially if there are three of them",bully_support,no,train_eval
B,265,Bullo1,In 4 don't forget Bullo2,bully,no,train_eval
B,266,SupportoBullo1," You Vittima, you don't say anything, do you ? . . . you're afraid 🤓",bully_support,yes,train_eval
B,267,SupportoVittima1,Afraid of you? I don't think he has any,victim_support,no,train_eval
B,268,SupportoBullo1,So why doesn't he answer?,bully_support,no,train_eval
B,269,SupportoBullo2," Shut up, you're the one who has no guts to do it.",bully_support,yes,train_eval
B,270,SupportoVittima1,He has something else to do instead of staying here and give answers to 4 idiots,victim_support,no,train_eval
B,271,SupportoBullo2,You are the idiot honey,bully_support,yes,train_eval
B,272 | 273,SupportoVittima1," Me? The only words you said are ""exact"" in fact ""yep"" and that's it so . . . Mah . . .",victim_support,no,train_eval
B,274,Bullo1,You started to answer,bully,no,train_eval
B,275,SupportoBullo2,So what ? ? ? Does it bother you . . .  I'm sorry loser,bully_support,yes,train_eval
B,276 | 277,SupportoVittima1,"You wrote and we replied ...  Me? Loser? The one who believes she is God’s gift to the world when smoking is speaking, you are not cooler if you smoke you know, and at least I will pass the year with good grades, I would like to see yours since you will fail this year.",victim_support,no,train_eval
B,278,Bullo1,You too look like God on earth but I won't say it or I'll curse.,bully,no,train_eval
B,279 | 280,SupportoVittima1,"No one talked to you  I know she can't defend herself but at least let her try, will you?",victim_support,no,train_eval
B,281,SupportoBullo2,Shut up . . .shut the hell up.,bully_support,yes,train_eval
B,284,SupportoBullo2,Shut up my ass . . .I have more to say if I want to,bully_support,no,train_eval
B,285,SupportoVittima1,Let's hear  amaze me,victim_support,no,train_eval
B,286,SupportoBullo1," However, you are also speaking in place of Vittima . . . poor guy  he can't defend himself . . . . . 😭 😭 😭",bully_support,yes,train_eval
B,287 | 288 | 289,SupportoBullo2," Come on, bitch try not to piss me off I don't have time to waste with you Yeah probably so",bully_support,yes,train_eval
B,290 | 291,SupportoVittima1," He must have other things to do, we are not defending him, we are just telling it like it is. Or what? What are you doing? He goes into the corner to cry",victim_support,no,train_eval
B,292,SupportoBullo1," Sure, in the meantime, you and Vittima are the ones who are always crying....",bully_support,yes,train_eval
B,293,SupportoBullo2,No I'm going into the corner to think about how to make you pay for it,bully_support,yes,train_eval
B,294 | 295,SupportoVittima1," yes, I'm sure that when you came back from school when they found the cigarettes, you have started to cry like never before Think carefully then",victim_support,yes,train_eval
B,296,SupportoBullo2,I'll put out my cigarette on your boob if you don't shut up.,bully_support,yes,train_eval
B,297,SupportoVittima1,something else?,victim_support,no,train_eval
B,298,SupportoBullo2," No, I'm leaving now, over and out, I am fed up.",bully_support,no,train_eval
B,299 | 300,SupportoVittima1,Or are you waiting for Mommy to tell you more things to write ? Ah so you have finished all your jokes ok retire,victim_support,yes,train_eval
B,301,SupportoBullo2,🖕,bully_support,yes,train_eval
B,302,SupportoBullo1,So Vittima still does not respond. . . . .,bully_support,no,train_eval
B,303,SupportoVittima1,Look I don't know why he doesn't answer!,victim_support,no,train_eval
B,304,SupportoBullo1,I didn't ask you,bully_support,no,train_eval
B,305,SupportoVittima1,Do you know the difference between a question and a sentence with dots?,victim_support,no,train_eval
B,306 | 307,SupportoBullo1," Yes, but I didn't ask you because you don't exist for me. Vittima is a snitch ! !",bully_support,yes,train_eval
B,308,SupportoVittima2,Exactly,victim_support,no,train_eval
B,309 | 310,SupportoBullo1,? So you agree with us nerds,bully_support,yes,train_eval
B,311 | 312,SupportoVittima2,( Oops ) Ninth 😂,victim_support,no,train_eval
B,313,SupportoBullo2,Exactly so,bully_support,no,train_eval
B,314 | 315,SupportoVittima2,Not true Leave him alone.,victim_support,no,train_eval
B,316 | 317,SupportoVittima1,Enough! He did the right thing.,victim_support,no,train_eval
B,318,SupportoBullo1," It's not true, he's just an idiot, a spy, a nerd.",bully_support,yes,train_eval
B,319 | 320 | 321,SupportoVittima2,"You have been bothering with this story.  If you fail, it's your own fault. Leave him alone.",victim_support,no,train_eval
B,322,SupportoBullo1," It’s your opinion, we think differently",bully_support,no,train_eval
B,323,SupportoBullo2,Exactly,bully_support,no,train_eval
B,324,SupportoVittima2," But what does he have to do with it? If you fail, it's your own fault . Only your fault.",victim_support,no,train_eval
B,325,SupportoBullo1,If he had not snitched we would all be fine,bully_support,no,train_eval
B,326,SupportoVittima2,He did the right thing,victim_support,no,train_eval
B,327,SupportoVittima1," You were talking so much about tomorrow, that you make him pay but today you didn't even have the courage to look him in the face . .. I feel bad for you poor guys.",victim_support,yes,train_eval
B,328,SupportoVittima2,Exactly,victim_support,no,train_eval
B,329 | 330,SupportoBullo1," shut up, we threatened that pig today too. 🐷",bully_support,yes,train_eval
B,331,SupportoBullo2,Exactly,bully_support,no,train_eval
B,332,Vittima," you keep on taking it out on me, but we all know that you would have done the same.",victim,no,train_eval
B,333,SupportoBullo1,Yes indeed! keep believing,bully_support,no,train_eval
B,334,SupportoBullo2," That's right, keep believing",bully_support,no,train_eval
D,0 | 1 | 2,Bullo1,What a fool you were on that video! You don't even know how to do a push-up and now you're dancing. Really ! ! !,bully,yes,train_eval
D,3,Bullo2,loser gosh ahahahhaa,bully,yes,train_eval
D,4,SupportoVittima1,Great 😂 😂,victim_support,no,train_eval
D,5 | 6,Bullo2,the musical . ly videos are for girls You dance like a cow on heat.,bully,yes,train_eval
D,7,Vittima,It seems to me I have achieved success with that video . . .,victim,no,train_eval
D,8,Bullo2,it seems to me that you only achieved success among losers like you ahahahha,bully,yes,train_eval
D,9 | 10 | 11,Bullo1,🤣 Of course Bully2 is the king of losers. A living toilet.,bully,yes,train_eval
D,12,Bullo2,Of course,bully,no,train_eval
D,13 | 14 | 15,Bullo1,💩 💩 💩 💩 💩 💩 Well he is 😂,bully,yes,train_eval
D,16,SupportoVittima1,😂 😂,victim_support,no,train_eval
D,17,Bullo2," ah well, definitely a woman",bully,yes,train_eval
D,18 | 19,Vittima,I do not think so ... I like that video,victim,no,train_eval
D,20,Bullo1,Well we don't,bully,no,train_eval
D,21,Bullo2,It is shit simply put,bully,yes,train_eval
D,22,Bullo1,💩,bully,yes,train_eval
D,23 | 24,SupportoVittima2,What are you laughing at ? Shut up.,victim_support,yes,train_eval
D,25,Bullo1,Shut up you loser!,bully,yes,train_eval
D,26,Bullo2,Here comes the second loser on duty,bully,yes,train_eval
D,27,SupportoBullo1,Haha Yep,bully_support,no,train_eval
D,28,SupportoVittima2," If you don't stop, you'll have to deal with all of us",victim_support,yes,train_eval
D,29,Bullo1," Oh yes, with your friends losers who…",bully,yes,train_eval
D,30,Vittima,As if you've never made videos on musically.,victim,no,train_eval
D,31,Bullo1,They can't even throw a punch,bully,yes,train_eval
D,32,Vittima,and you can dance very well,victim,no,train_eval
D,33,SupportoVittima2,Here,victim_support,no,train_eval
D,34 | 35,Bullo2,at least ours are decent ahahaha Exactly,bully,no,train_eval
D,36,Bullo1,Not even *,bully,no,train_eval
D,37,SupportoVittima2,Loser,victim_support,yes,train_eval
D,38,Bullo1,They want to throw our books,bully,no,train_eval
D,39,SupportoVittima2,Shut up!,victim_support,yes,train_eval
D,40 | 41,Bullo1,😂 Oh yes the dictionaries,bully,no,train_eval
D,42,SupportoVittima2,F**k off 💩,victim_support,yes,train_eval
D,43,SupportoBullo1,At least we do not look like an elephant,bully_support,yes,train_eval
D,44,Bullo2,How scary,bully,no,train_eval
D,45,Bullo1,😂,bully,no,train_eval
D,46,SupportoBullo1,Wow Italian is very present here.,bully_support,no,train_eval
D,47,Bullo2,Yep,bully,no,train_eval
D,48 | 49 | 50,SupportoBullo1,P . . ? P . . chest what? Hairdo? It is useless to delete Or as a clown?,bully_support,yes,train_eval
D,51,Bullo2,comb ahahha,bully,no,train_eval
D,52,Bullo1,Yes like Vittima,bully,no,train_eval
D,53,Bullo2,ahahahahahahah ahahaha,bully,no,train_eval
D,54,Bullo1,Vittima,bully,no,train_eval
D,55,SupportoBullo1," That's your friend, Vittima.",bully_support,no,train_eval
D,56,SupportoVittima2,Shut up you losers,victim_support,yes,train_eval
D,57,SupportoBullo1,Haha you beat me to it 😂,bully_support,no,train_eval
D,58,Bullo1,😂,bully,no,train_eval
D,59,Bullo2,well that's the idea,bully,no,train_eval
D,60 | 61,SupportoBullo1,what do you want? ! ! Are you looking for a beating like your friend? !,bully_support,yes,train_eval
D,62,Bullo1,As soon as I meet Vittima I beat him up.,bully,yes,train_eval
D,63,SupportoBullo2," You, SupportoVittima2 tomorrow I'll beat you up",bully_support,yes,train_eval
D,64,Vittima,what did I do wrong?,victim,no,train_eval
D,66,Bullo1,SupportoVittima2 do not start,bully,no,train_eval
D,67,SupportoVittima2," Anyway, there's no school.",victim_support,no,train_eval
D,68,Bullo2,you danced like a cow,bully,yes,train_eval
D,69,Bullo1,Lesbians to whom?,bully,no,train_eval
D,70,Bullo2,believing you're cool,bully,no,train_eval
D,71 | 72,Vittima,I do not think I am cool I just like to dance,victim,no,train_eval
